os_ukc_aft,os_heading,os_mainbeckerrudder_angle,sune_DOA,aarts_DOA,time,label
3.492951126,38.95718809,2.713595737,319.5337808,319.5306729,1:49:49,1
3.4930876,38.96070018,1.938677415,322.8482147,322.844944,1:49:50,1
3.494850367,38.9648616,1.398340855,326.1391433,326.1357536,1:49:51,1
3.496760407,38.96815004,0.811588797,329.3268584,329.3234534,1:49:52,1
3.497716384,38.97022887,1.355019351,332.7748012,332.7714466,1:49:53,1
3.498916798,38.97122146,1.355019351,336.0965445,336.0932797,1:49:54,1
3.499543845,38.97162852,1.355019351,339.4452514,339.4420705,1:49:55,1
3.499987542,38.97161476,1.355019351,342.8164071,342.8132723,1:49:56,1
3.500257343,38.97146278,1.355019351,346.1985191,346.1954233,1:49:57,1
3.501215899,38.97139826,1.422513698,349.5613806,349.5583182,1:49:58,1
3.502194271,38.97173464,1.849047041,352.9483885,352.9453565,1:49:59,1
3.502615758,38.97262609,1.849047041,356.373654,356.3706516,1:50:00,1
3.503193167,38.97445924,1.860117667,359.7520741,359.7490499,1:50:01,1
3.504189134,38.97732761,2.318373458,363.1698147,363.1667291,1:50:02,1
3.505421238,38.98095818,0.444108646,366.5992966,366.596128,1:50:03,1
3.507138072,38.98337046,1.240498276,370.0364138,370.0331455,1:50:04,1
3.507848136,38.98492711,1.379720731,373.502496,373.4991682,1:50:05,1
3.507654826,38.98641401,1.379720731,376.934893,376.9315485,1:50:06,1
3.508510161,38.98917504,1.354570737,380.4235675,380.420243,1:50:07,1
3.525800514,39.10223085,0.416366598,382.769206,382.7666503,1:50:08,1
3.528441589,39.10652585,0.416366598,384.1987488,384.196194,1:50:09,1
3.508243704,39.11342682,0.416366598,389.9147091,389.9120058,1:50:10,1
3.510189684,39.11954476,0.416366598,393.478266,393.4757982,1:50:11,1
3.53264901,39.11704267,0.416366598,398.8816409,398.8792301,1:50:12,1
3.529123758,39.12415602,27.92740906,398.6981507,398.695529,1:50:13,1
3.52327033,39.13121999,-0.120745298,405.8506328,405.847879,1:50:14,1
3.52181472,39.14051092,-0.120745298,406.0286905,406.0258622,1:50:15,1
3.513642941,39.14167361,-0.120745298,411.3368116,411.3340885,1:50:16,1
3.513038091,39.14327381,-0.120745298,416.3763435,416.3736146,1:50:17,1
3.517760809,39.14995735,-0.120745298,418.4627458,418.4597507,1:50:18,1
3.504152599,39.1529713,-0.120745298,422.0422053,422.0390388,1:50:19,1
3.495726344,39.15637538,-0.120745298,424.3018761,424.2987377,1:50:20,1
3.513001953,39.15170616,-0.120745298,429.2586252,429.2552564,1:50:21,1
3.528212893,39.14811593,-15.02142353,432.8502927,432.8467359,1:50:22,1
3.517490378,39.14392868,0.342262433,436.4440966,436.4405654,1:50:23,1
3.517503293,39.13970099,0.342262433,440.0402597,440.0367212,1:50:24,1
3.537038857,39.13172697,0.342262433,444.5583545,444.5548352,1:50:25,1
3.53699879,39.13039113,0.342262433,446.2989817,446.2953201,1:50:26,1
3.522828569,39.12007814,0.342262433,450.8424831,450.838906,1:50:27,1
3.529055563,39.11130414,0.342262433,454.4475406,454.4441195,1:50:28,1
3.541010224,39.0998111,0.342262433,458.706048,458.702622,1:50:29,1
3.534482547,39.09507836,0.342262433,461.0089248,461.0054717,1:50:30,1
3.521566376,39.08386231,0.342262433,465.2763092,465.2729215,1:50:31,1
3.523597979,39.07072447,0.342262433,469.3373407,469.3340688,1:50:32,1
3.530238748,39.06135756,0.342262433,472.0665836,472.0634188,1:50:33,1
3.525861249,39.04738409,0.342262433,476.4360728,476.4329312,1:50:34,1
3.522477866,39.03715059,0.342262433,479.7174274,479.7142694,1:50:35,1
3.525712318,39.02426074,0.342262433,483.3223489,483.3192006,1:50:36,1
3.529013498,39.01057481,0.342262433,486.9535346,486.9503777,1:50:37,1
3.530321417,38.99665213,0.342262433,490.5817393,490.5785538,1:50:38,1
3.531795641,38.98188249,0.342262433,494.2385742,494.235342,1:50:39,1
3.531943648,38.96678749,0.342262433,497.8498655,497.8465953,1:50:40,1
3.531483955,38.95052222,0.342262433,501.475031,501.4717241,1:50:41,1
3.531536387,38.93339374,0.342262433,505.11331,505.1099734,1:50:42,1
3.531973523,38.91510325,0.342262433,508.7541177,508.750758,1:50:43,1
3.532223842,38.89519095,-0.170475652,512.4163396,512.4129629,1:50:44,1
3.530711196,38.8727527,-0.170475652,516.0658906,516.0625094,1:50:45,1
3.52748156,38.84734052,-0.170475652,519.7184829,519.7151134,1:50:46,1
3.525017063,38.81806475,-0.170475652,523.3863254,523.3829902,1:50:47,1
3.522162514,38.78506781,-0.170475652,527.0059558,527.0026626,1:50:48,1
3.519029576,38.74701597,-0.170475652,530.6730029,530.669744,1:50:49,1
3.514834211,38.70423764,1.52079604,534.3640871,534.3608401,1:50:50,1
3.509925544,38.66037552,0.75827704,538.0250333,538.021783,1:50:51,1
3.504106998,38.61379415,-1.470897167,541.696496,541.693244,1:50:52,1
3.497948179,38.55887453,-2.146030961,545.3664678,545.3632092,1:50:53,1
3.492384483,38.49185322,-5.000499198,549.0370358,549.0337689,1:50:54,1
3.487197168,38.40712671,-4.896328767,552.6780187,552.6747571,1:50:55,1
3.481912896,38.30272227,-3.86460191,556.3556816,556.3524167,1:50:56,1
3.476496232,38.18280375,-2.460617371,560.0457912,560.0425198,1:50:57,1
3.471910615,38.05214621,-1.132852717,561.1640515,563.7408825,1:50:58,1
3.466760054,37.91549701,-1.724163537,551.692447,567.4239285,1:50:59,1
3.460395645,37.7716405,-1.681671158,541.9241461,571.1244096,1:51:00,1
3.453682342,37.62337018,-0.635593783,532.2401157,574.7956048,1:51:01,1
3.447669092,37.4714311,-2.060229019,522.5599967,578.4687639,1:51:02,1
3.44296609,37.31112381,-2.060229019,512.777697,582.1848787,1:51:03,1
3.438880554,37.14655371,-2.927718147,503.1943022,585.8299315,1:51:04,1
3.434591503,36.96876763,-3.029970954,493.4070172,589.5573038,1:51:05,1
3.429235556,36.78054912,-3.029970954,483.6296905,593.2857343,1:51:06,1
3.423223306,36.58345933,-2.460319686,473.9293148,596.9897246,1:51:07,1
3.417295746,36.37966532,-2.060229019,464.3204301,600.6638328,1:51:08,1
3.411650996,36.16739292,-1.551674467,454.6442954,604.3692836,1:51:09,1
3.405792839,35.95037194,-1.090487192,444.9808079,608.0765374,1:51:10,1
3.400811504,35.72988286,-1.090487192,435.3282213,611.7870256,1:51:11,1
3.39594463,35.50453328,-0.634818187,425.6124772,615.5305737,1:51:12,1
3.390789593,35.27942242,-0.56831843,416.006401,619.2419056,1:51:13,1
3.385740572,35.05514743,-0.095880121,406.4987889,622.9262967,1:51:14,1
3.380490138,34.82891459,-0.095880121,396.9390236,626.6432981,1:51:15,1
3.375947644,34.60027653,-0.095880121,387.3138938,630.3996356,1:51:16,1
3.371471565,34.37398276,1.085399898,377.8203353,634.1199528,1:51:17,1
3.366957749,34.15161779,2.021956908,368.4124656,637.8230338,1:51:18,1
3.362227793,33.93876987,0.872654528,359.2336275,641.4536626,1:51:19,1
3.357363344,33.71860374,0.564574899,349.6806891,645.2534055,1:51:20,1
3.352752724,33.50339155,2.449782701,340.3394498,648.9923769,1:51:21,1
3.347921553,33.29401304,5.681314966,331.0267205,652.745635,1:51:22,1
3.343032495,33.10299209,7.876185684,321.9159485,656.4458753,1:51:23,1
3.338888344,32.93032487,7.876185684,312.73856,660.2066425,1:51:24,1
3.335060429,32.7817028,7.876185684,303.8060427,663.9052044,1:51:25,1
3.331382983,32.65128313,7.876185684,294.8181244,667.6715137,1:51:26,1
3.326899511,32.54274507,7.876185684,286.1070173,671.3718407,1:51:27,1
3.321957025,32.45234861,7.196302707,277.4909365,675.0883199,1:51:28,1
3.317449294,32.37480341,4.776401057,268.8404824,678.8842732,1:51:29,1
3.312002936,32.30591515,1.755661595,260.564117,682.58663,1:51:30,1
3.306122166,32.23332494,0.515172141,252.2942589,686.3648616,1:51:31,1
3.299997682,32.15505968,0.045845781,244.3707866,690.0699605,1:51:32,1
3.293540413,32.06786818,0.045845781,236.5664709,693.8137186,1:51:33,1
3.287305049,31.97238067,0.045845781,228.9501441,697.5743314,1:51:34,1
3.281398146,31.87077969,0.045845781,221.6405545,701.3042925,1:51:35,1
3.276564419,31.76279833,0.045845781,214.5711222,705.0512721,1:51:36,1
3.272230633,31.64910993,0.045845781,207.7784822,708.8146663,1:51:37,1
3.26803963,31.53198506,0.045845781,201.3783442,712.5493035,1:51:38,1
3.263613604,31.41054274,0.045845781,195.3301865,716.3000526,1:51:39,1
3.258084956,31.28429388,1.496765722,189.6464614,720.0893806,1:51:40,1
3.252904168,31.16138256,4.26978305,184.5216277,723.8112016,1:51:41,1
3.248160557,31.04578789,5.102931111,179.8657421,727.5591173,1:51:42,1
3.243718176,30.93990755,5.233137263,175.7195063,731.3498328,1:51:43,1
3.23970469,30.84740519,5.233137263,172.244865,735.0718672,1:51:44,1
3.235842805,30.76517995,5.233137263,169.3799386,738.8313688,1:51:45,1
3.231021682,30.69299289,5.233137263,167.1821645,742.6188788,1:51:46,1
3.226033763,30.6317957,5.233137263,165.7256258,746.3425104,1:51:47,1
3.221266168,30.58012591,5.727164845,164.890292,750.0302405,1:51:48,1
3.216050418,30.53610306,5.727164845,164.1153068,753.8932116,1:51:49,1
3.210950707,30.50337666,5.727164845,163.3652129,757.6290446,1:51:50,1
3.20523527,30.47994947,6.221192855,162.6016102,761.4308163,1:51:51,1
3.199868173,30.46761076,6.715220865,161.8537106,765.1567165,1:51:52,1
3.194886767,30.46712639,7.184547068,161.0929015,768.960367,1:51:53,1
3.190245211,30.47983092,7.653873272,160.3523947,772.6888559,1:51:54,1
3.186205277,30.50718678,7.653873272,159.6077638,776.4806543,1:51:55,1
3.181638782,30.54840156,7.653873272,158.8840015,780.2240053,1:51:56,1
3.176765128,30.60353656,6.799213456,158.1686841,783.9918968,1:51:57,1
3.171311989,30.67018949,4.738703306,157.4609184,787.167953,1:51:58,1
3.165883922,30.74045094,1.523397952,156.7696066,779.8326688,1:51:59,1
3.159942387,30.80448043,0.218755498,156.0915303,772.5676638,1:52:00,1
3.15382385,30.8595772,0.218755498,155.6553421,765.1466046,1:52:01,1
3.147681283,30.90359854,0.218755498,156.0093999,757.8515797,1:52:02,1
3.14263648,30.93850928,0.218755498,156.8864154,750.4871024,1:52:03,1
3.138985667,30.96464691,0.218755498,157.758997,743.0896706,1:52:04,1
3.135895682,30.98307112,0.218755498,158.6134737,735.6574797,1:52:05,1
3.132525899,30.99449505,0.218755498,159.4458402,728.2857198,1:52:06,1
3.128787104,30.9999667,0.218755498,160.2716859,720.8981121,1:52:07,1
3.123711899,31.00001162,0.218755498,161.1075946,713.4006944,1:52:08,1
3.118367058,30.99509375,0.218755498,161.9391831,705.9664095,1:52:09,1
3.114100048,30.98543981,0.218755498,162.769754,698.5955619,1:52:10,1
3.110675938,30.97077206,0.218755498,163.623277,691.0953449,1:52:11,1
3.107700196,30.95117236,0.381639367,164.4863233,683.6004548,1:52:12,1
3.104147184,30.92801568,0.954865109,165.3488342,676.1988378,1:52:13,1
3.099583275,30.90115898,0.194054092,166.2385809,668.6565525,1:52:14,1
3.095018522,30.86998123,0.194054092,167.1653503,661.209433,1:52:15,1
3.09148743,30.83407004,0.194054092,168.6594986,653.7194832,1:52:16,1
3.088275552,30.79367566,0.194054092,170.9138304,646.2068852,1:52:17,1
3.085079552,30.74892133,0.194054092,173.8997352,638.6874877,1:52:18,1
3.08068296,30.70029368,0.194054092,177.5630319,631.1957346,1:52:19,1
3.076604233,30.6473078,0.194054092,181.9142825,623.6291061,1:52:20,1
3.072714048,30.59004165,0.194054092,186.9086354,616.0133649,1:52:21,1
3.068934109,30.53032556,0.194054092,192.3639891,608.5408128,1:52:22,1
3.065149062,30.4661213,0.194054092,198.4326147,600.9344126,1:52:23,1
3.061640585,30.39873649,0.613922108,204.9563935,593.3505866,1:52:24,1
3.058107135,30.33075689,3.653501189,211.8577504,585.8170951,1:52:25,1
3.054343992,30.26956457,4.986123471,219.158869,578.251321,1:52:26,1
3.051404276,30.21950648,3.9307857,226.8056851,570.6731365,1:52:27,1
3.048729589,30.17814906,3.899262363,234.8003109,563.0578733,1:52:28,1
3.045367179,30.14518123,4.467687918,242.9214738,555.5849082,1:52:29,1
3.042176596,30.11987159,4.648714971,251.5320473,547.8980649,1:52:30,1
3.038797745,30.10304227,3.726352709,260.2816607,540.2940353,1:52:31,1
3.035358296,30.09174609,3.726352709,269.264786,532.671617,1:52:32,1
3.031952323,30.08529546,3.487380406,278.3334323,525.1368486,1:52:33,1
3.028290357,30.08244318,3.257026292,287.6755784,517.5197707,1:52:34,1
3.024740812,30.08237559,3.257026292,297.181954,509.8995508,1:52:35,1
3.020618985,30.08508178,3.257026292,306.8343673,502.279246,1:52:36,1
3.016880745,30.09040684,3.257026292,316.6269516,494.6533476,1:52:37,1
3.013245083,30.09851187,3.600815646,326.5427941,487.0267155,1:52:38,1
3.009913853,30.11141556,4.986123471,336.6048166,479.3732786,1:52:39,1
3.006543421,30.1327459,4.986123471,346.8160854,471.6831237,1:52:40,1
3.003090856,30.16235509,4.986123471,357.0502917,464.0459346,1:52:41,1
2.999558717,30.19978122,4.986123471,367.2726388,456.4813991,1:52:42,1
2.996321739,30.24395029,4.986123471,377.3744755,449.0631551,1:52:43,1
2.992734748,30.29894626,4.986123471,388.2314524,441.1484137,1:52:44,1
2.989350994,30.35975026,6.827893471,398.7812713,433.5100937,1:52:45,1
2.985836469,30.43349591,8.963047219,409.4450616,425.8346681,1:52:46,1
2.982571602,30.52469419,8.963047219,420.09171,418.2109855,1:52:47,1
2.979066158,30.6344687,8.525955503,430.8289645,410.5598674,1:52:48,1
2.97570029,30.75999418,7.193898767,441.6123476,402.9126444,1:52:49,1
2.972046977,30.89767368,5.223242433,452.5715643,395.1786347,1:52:50,1
2.968337241,31.03869604,2.683452121,463.5006251,387.5041757,1:52:51,1
2.965031954,31.17684547,1.776252057,474.4886911,379.8276118,1:52:52,1
2.962330046,31.30851474,1.77494301,485.5292593,372.1533317,1:52:53,1
2.959442333,31.43213668,0.531674128,496.5288199,364.5442358,1:52:54,1
2.95659207,31.54754135,0.416366598,507.6710724,356.8731631,1:52:55,1
2.953945259,31.65413722,0.416366598,518.9167711,349.1675267,1:52:56,1
2.952627826,31.7503021,-2.151135995,530.089903,341.5478618,1:52:57,1
2.952167822,31.83422585,-2.383476473,541.3852618,333.882627,1:52:58,1
2.951335178,31.90439633,-2.383476473,552.6111757,326.3018948,1:52:59,1
2.949383739,31.96317087,-2.383476473,563.9919389,318.6540745,1:53:00,1
2.947081466,32.01020663,-2.383476473,575.356866,311.0544246,1:53:01,1
2.944839957,32.04721784,-0.667779164,586.7267848,303.4886516,1:53:02,1
2.943611049,32.07823523,-0.170475652,598.2048494,295.8880174,1:53:03,1
2.942376549,32.10491487,-0.170475652,609.5517644,288.4106565,1:53:04,1
2.941529263,32.12812273,-0.170475652,620.9985982,280.9049454,1:53:05,1
2.940453453,32.14763098,-0.170475652,632.4406753,273.441175,1:53:06,1
2.939151219,32.16372381,0.342262433,643.9582124,265.9688248,1:53:07,1
2.937613029,32.17737514,1.379720731,655.4655075,258.5455994,1:53:08,1
2.935635379,32.19077168,0.396193309,667.1083723,251.0801812,1:53:09,1
2.933689479,32.20218848,0.391665218,678.5391673,243.7981796,1:53:10,1
2.932519902,32.21116143,0.391665218,690.1231461,236.4698658,1:53:11,1
2.931512203,32.21741344,0.391665218,701.6817264,229.2131496,1:53:12,1
2.930552581,32.22114241,0.391665218,713.3020864,221.9779142,1:53:13,1
2.929490762,32.2221741,0.391665218,724.5379706,215.0448787,1:53:14,1
2.928425902,32.22045877,0.391665218,736.4963402,207.7398087,1:53:15,1
2.926575588,32.21635413,0.391665218,748.1752405,200.6855761,1:53:16,1
2.92449942,32.21001556,0.391665218,759.8243924,193.7356605,1:53:17,1
2.923601895,32.20143123,1.551415811,771.5368786,186.8440196,1:53:18,1
2.923050811,32.19387204,2.81877453,783.1985265,180.0871607,1:53:19,1
2.922094439,32.18994193,1.909887453,794.7884705,173.4849903,1:53:20,1
2.920665613,32.18715231,0.293352721,806.4301793,166.9796077,1:53:21,1
2.918840262,32.18191554,0.070547163,818.1444357,160.5771066,1:53:22,1
2.91747259,32.17315994,0.070547163,829.8210162,154.356464,1:53:23,1
2.915786424,32.16045847,0.070547163,841.6518075,148.2396207,1:53:24,1
2.914780236,32.14422567,0.070547163,853.3717395,142.3875201,1:53:25,1
2.913856955,32.12431721,0.070547163,865.0999422,136.7654641,1:53:26,1
2.912809387,32.10090603,0.070547163,876.8359923,131.4055955,1:53:27,1
2.911539979,32.07524233,2.583746996,888.4737577,126.3847057,1:53:28,1
2.910160494,32.05275124,5.79109166,900.2117004,121.6514191,1:53:29,1
2.909541923,32.04210285,8.92627769,911.9618878,117.2800631,1:53:30,1
2.907752488,32.05141336,11.21087357,923.7482777,113.298186,1:53:31,1
2.90678468,32.08541964,10.61040954,935.4604926,109.7745388,1:53:32,1
2.906675158,32.14173427,7.66511539,947.2193634,106.7063444,1:53:33,1
2.907220994,32.21316647,7.195755374,958.982636,104.1464822,1:53:34,1
2.907703908,32.29588214,4.354506405,970.8221885,102.125926,1:53:35,1
2.907527092,32.38155258,2.540686083,982.6126038,100.7072013,1:53:36,1
2.906088245,32.4654174,1.99445116,994.4536395,99.91298716,1:53:37,1
2.904303074,32.54331605,0.218755498,1006.170612,99.62958234,1:53:38,1
2.903213924,32.61349626,0.218755498,1018.041108,99.41393849,1:53:39,1
2.903781588,32.67500473,0.218755498,1029.865189,99.2252297,1:53:40,1
2.904693621,32.72867796,1.023642634,1041.599483,99.06198515,1:53:41,1
2.905096012,32.77955929,3.108817804,1053.529251,98.91785375,1:53:42,1
2.904286012,32.83119882,3.108817804,1065.254128,98.79394002,1:53:43,1
2.904314338,32.96060013,3.305572615,1075.543559,98.9894436,1:53:44,1
2.876983938,31.06929076,9.50647756,1194.445624,90.74085125,1:53:45,1
2.898754377,31.26401993,9.50647756,1198.148798,91.62432556,1:53:46,1
2.880439254,31.32174811,9.50647756,1199.889484,92.08338559,1:53:47,1
2.907081938,31.70859998,43.0997756,1205.880849,93.41382401,1:53:48,1
2.886399007,32.09466454,61.14163272,1211.587809,94.69481599,1:53:49,1
2.905313425,32.2000675,59.60431752,1213.418657,95.21901411,1:53:50,1
2.890127284,32.34409482,57.82074388,1215.542971,95.84316782,1:53:51,1
2.913612704,32.8988526,51.7737756,1222.748027,97.47252307,1:53:52,1
2.905777572,32.96459048,51.24719352,1223.374573,97.80628853,1:53:53,1
2.913618631,33.51926362,45.43872818,1230.295722,99.35885891,1:53:54,1
2.914578904,33.7350877,43.46421072,1232.648003,100.03387,1:53:55,1
2.917096299,33.96146362,33.30764954,1234.993762,100.7061548,1:53:56,1
2.913832568,34.40956952,0.342262433,1240.300335,101.8738991,1:53:57,1
2.910723756,34.82526079,0.342262433,1245.280407,102.924549,1:53:58,1
2.897500267,35.06136879,0.342262433,1247.952688,103.5549475,1:53:59,1
2.899352932,35.37040361,0.342262433,1251.723358,104.333131,1:54:00,1
2.893353261,35.67824352,0.342262433,1255.595828,105.0907595,1:54:01,1
2.902006601,35.90922355,0.342262433,1258.405814,105.6499398,1:54:02,1
2.900683895,36.32020457,0.342262433,1264.078845,106.616088,1:54:03,1
2.899972031,36.4902547,0.342262433,1266.236822,107.0357892,1:54:04,1
2.903497813,36.81805208,0.342262433,1270.902892,107.7934706,1:54:05,1
2.903518869,37.12188319,0.342262433,1275.346575,108.4931608,1:54:06,1
2.909847646,37.33907305,0.342262433,1278.491577,108.9844556,1:54:07,1
2.912627865,37.59207403,0.342262433,1282.35549,109.5615194,1:54:08,1
2.917035761,37.83555059,0.342262433,1286.176001,110.1133523,1:54:09,1
2.917856236,38.07223164,0.342262433,1289.980221,110.6432378,1:54:10,1
2.923166575,38.30641178,-5.487491913,1293.828323,111.1563539,1:54:11,1
2.921397823,38.52121275,-4.11541567,1297.461443,111.6230745,1:54:12,1
2.924502057,38.76087327,-0.628202453,1301.618497,112.1358582,1:54:13,1
2.92196633,38.96958413,2.430643165,1305.264995,112.5385793,1:54:14,1
2.921724614,39.19117811,5.595494151,1309.131162,113.1976141,1:54:15,1
2.920990296,39.41716511,5.751866651,1312.993056,114.3756199,1:54:16,1
2.920429149,39.64789119,5.751866651,1316.820205,116.0908617,1:54:17,1
2.920805056,39.88502098,5.751866651,1320.644934,118.3237841,1:54:18,1
2.921203118,40.12645213,5.003784579,1324.442561,121.0184301,1:54:19,1
2.921722809,40.37226303,1.887236285,1328.264621,124.1712159,1:54:20,1
2.921984576,40.61320163,0.169352726,1332.091303,127.7261449,1:54:21,1
2.922302475,40.84481963,0.169352726,1335.919681,131.6459036,1:54:22,1
2.922683402,41.06697814,0.169352726,1339.762644,135.9215367,1:54:23,1
2.923221641,41.28001849,0.169352726,1343.615383,140.5244712,1:54:24,1
2.924324749,41.48166364,0.169352726,1347.425286,145.3623683,1:54:25,1
2.92602643,41.67588062,0.169352726,1351.254905,150.4869763,1:54:26,1
2.926824845,41.8555584,0.169352726,1354.93549,155.6353611,1:54:27,1
2.927165036,42.04308308,0.169352726,1358.917851,161.4293477,1:54:28,1
2.926499309,42.21721386,-1.336802004,1362.749292,167.1990135,1:54:29,1
2.926249706,42.3817083,-3.32835289,1366.580897,173.1358164,1:54:30,1
2.925676363,42.53266903,-3.32835289,1370.41267,179.2175975,1:54:31,1
2.926065561,42.6684687,-3.32835289,1374.210552,185.377254,1:54:32,1
2.926709546,42.79201017,-3.32835289,1378.041384,191.7128222,1:54:33,1
2.927544016,42.90243059,-3.32835289,1381.871831,198.16195,1:54:34,1
2.927710392,43.00003346,-3.32835289,1385.700764,204.7138548,1:54:35,1
2.926506105,43.08629838,-3.32835289,1389.536825,211.3737407,1:54:36,1
2.925183905,43.16117463,-3.32835289,1393.369562,218.1164652,1:54:37,1
2.924559504,43.22525973,-3.32835289,1397.221118,224.974553,1:54:38,1
2.924860171,43.27843908,-2.734588917,1401.035482,231.8409376,1:54:39,1
2.924763708,43.32426204,-0.419127408,1404.878345,238.8302155,1:54:40,1
2.923992664,43.36696942,1.631670738,1408.685425,245.8248457,1:54:41,1
2.92233094,43.41290949,2.337785709,1412.535509,252.9667451,1:54:42,1
2.920597878,43.46342382,3.052185344,1416.348182,260.1015708,1:54:43,1
2.919488648,43.52069113,3.977179549,1420.179792,267.329302,1:54:44,1
2.919377151,43.58621262,4.26978305,1424.011548,274.6105426,1:54:45,1
2.919770043,43.65990257,4.26978305,1427.843443,281.9401699,1:54:46,1
2.919345882,43.7411346,4.24728624,1431.683366,289.3288741,1:54:47,1
2.918029999,43.8280484,1.823695218,1435.507645,296.7266384,1:54:48,1
2.917288825,43.9146693,-1.389039206,1439.343233,304.1784592,1:54:49,1
2.917529296,43.9924274,-2.806184288,1443.208708,311.71431,1:54:50,1
2.918212789,44.05581646,-2.806184288,1447.005362,319.1397779,1:54:51,1
2.918853846,44.10664206,-2.806184288,1450.837459,326.6603905,1:54:52,1
2.919301219,44.14486333,-2.806184288,1454.669928,334.2081374,1:54:53,1
2.91903747,44.1714913,-2.806184288,1458.511582,341.8001662,1:54:54,1
2.918533159,44.1871626,-2.806184288,1462.365561,349.4420848,1:54:55,1
2.91783366,44.1925643,-3.27862271,1466.182369,357.0332726,1:54:56,1
2.917052355,44.18773858,-3.27862271,1470.00356,364.6542787,1:54:57,1
2.915928526,44.17344788,-1.564064499,1473.858884,372.3641516,1:54:58,1
2.914622829,44.1541147,-0.145610468,1477.690253,380.0479986,1:54:59,1
2.913806141,44.13314416,-0.145610468,1481.504594,387.7195516,1:55:00,1
2.912972101,44.1107225,-0.145610468,1485.338528,395.4507376,1:55:01,1
2.912185612,44.08712069,-0.145610468,1489.172598,403.200449,1:55:02,1
2.911387296,44.05568201,-0.127762827,1493.007789,411.0879386,1:55:03,1
2.881007741,44.33684307,0.391665218,1496.756103,416.3728035,1:55:04,1
2.880709434,44.30118739,0.391665218,1500.639145,424.4822135,1:55:05,1
2.873957327,44.28429918,0.391665218,1502.178191,427.6867015,1:55:06,1
2.875836677,44.20232726,0.391665218,1508.361892,440.64179,1:55:07,1
2.864914128,44.16671124,0.391665218,1614.97722,448.6658323,1:55:08,1
2.856695985,44.10121999,0.391665218,1663.881869,460.9064185,1:55:09,1
2.866390326,44.08306592,0.391665218,1661.744337,464.5741138,1:55:10,1
2.850479549,44.02935741,0.391665218,1657.012547,472.7888049,1:55:11,1
2.872598076,43.98320169,0.391665218,1652.475272,480.6585375,1:55:12,1
2.857337689,43.94403864,0.391665218,1647.803031,488.7702946,1:55:13,1
2.875238673,43.91870629,0.391665218,1645.206461,493.265859,1:55:14,1
2.864773219,43.83889603,0.391665218,1638.515498,504.9757566,1:55:15,1
2.881177626,43.77055198,0.391665218,1632.149268,516.1142807,1:55:16,1
2.867102851,43.76892565,0.391665218,1631.10083,517.8922075,1:55:17,1
2.885384718,43.69934647,0.391665218,1624.67891,529.1422285,1:55:18,1
2.879386242,43.62817048,0.391665218,1618.62339,539.7626699,1:55:19,1
2.877957187,43.59371693,0.391665218,1615.539205,545.158799,1:55:20,1
2.885913051,43.55715702,0.391665218,1612.273942,550.8800916,1:55:21,1
2.882735221,43.47668338,0.391665218,1605.037862,563.6062101,1:55:22,1
2.890115206,43.44944314,0.391665218,1602.998496,567.1731764,1:55:23,1
2.884762755,43.36939704,0.391665218,1596.082153,579.3547961,1:55:24,1
2.891470532,43.33047361,0.391665218,1592.583848,585.5072516,1:55:25,1
2.882778082,43.29114836,0.391665218,1588.963441,591.881972,1:55:26,1
2.889974564,43.21629427,0.391665218,1582.624911,603.0721115,1:55:27,1
2.883926527,43.1826303,0.391665218,1579.647527,608.3228015,1:55:28,1
2.889741278,43.12310285,0.391665218,1574.299394,617.7709647,1:55:29,1
2.894576074,43.07094956,0.391665218,1569.7485,625.8140906,1:55:30,1
2.899920965,43.01439704,0.391665218,1564.747722,634.6570044,1:55:31,1
2.907368425,42.9678271,0.391665218,1560.707956,641.8049268,1:55:32,1
2.912813772,42.92087334,0.391665218,1556.476088,649.2961446,1:55:33,1
2.921864262,42.86486034,0.391665218,1551.400284,658.2839716,1:55:34,1
2.927936275,42.81763719,0.391665218,1547.118685,665.8658901,1:55:35,1
2.934929902,42.7688527,0.391665218,1542.598275,673.8715262,1:55:36,1
2.942048645,42.72104517,0.391665218,1538.084091,681.8668308,1:55:37,1
2.949651537,42.6745393,0.391665218,1533.575369,689.8506132,1:55:38,1
2.95808189,42.62950255,0.391665218,1529.039017,697.8803446,1:55:39,1
2.967096502,42.58898211,0.391665218,1524.79728,705.3841709,1:55:40,1
2.977708442,42.54539515,0.391665218,1520.098724,713.6907785,1:55:41,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:42,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:43,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:44,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:45,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:46,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:47,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:48,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:49,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:50,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:51,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:52,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:53,1
3.404461122,38.89128413,1.844682975,1141.268142,1044.689987,1:55:54,1
